freqset,support
{48 49 30 6},0.07140473807140474
{1 34 4 6 14},0.07140473807140474
{1 18 49 6 14},0.07140473807140474
{48 1 19 6 14},0.07140473807140474
{18 34 4 12 14},0.07140473807140474
{18 34 21 6 14},0.07140473807140474
{18 19 34 14 15},0.07140473807140474
{18 19 34 42 14},0.07140473807140474
{18 34 21 30 14},0.07140473807140474
{48 18 34 28 14},0.07140473807140474
{49 18 19 34 6},0.07140473807140474
{16 18 34 26 30},0.07140473807140474
{28 47},0.07173840507173841
{49 3 14},0.07173840507173841
{4 5 14},0.07173840507173841
{31 14 6},0.07173840507173841
{21 14 15},0.07173840507173841
{18 4 5},0.07173840507173841
{24 18 32},0.07173840507173841
{34 20 46},0.07173840507173841
{19 5 30},0.07173840507173841
{12 30 39},0.07173840507173841
{49 42 19},0.07173840507173841
{1 37 6},0.07173840507173841
{32 29 6},0.07173840507173841
{1 42 46},0.07173840507173841
{16 42 4},0.07173840507173841
{48 12 44},0.07173840507173841
{0 18 12 14},0.07173840507173841
{0 18 44 14},0.07173840507173841
{49 26 14 6},0.07173840507173841
{18 12 21 14},0.07173840507173841
{16 46 26 14},0.07173840507173841
{1 18 19 20},0.07173840507173841
{18 3 34 6},0.07173840507173841
{48 18 11 34},0.07173840507173841
{16 18 19 29},0.07173840507173841
{16 18 20 34},0.07173840507173841
{16 18 42 30},0.07173840507173841
{32 18 19 44},0.07173840507173841
{48 34 12 6},0.07173840507173841
{46 1 19 30},0.07173840507173841
{32 48 19 30},0.07173840507173841
{16 1 32 19},0.07173840507173841
{1 34 30 12 14},0.07173840507173841
{1 18 19 28 14},0.07173840507173841
{1 34 19 26 14},0.07173840507173841
{1 34 49 30 14},0.07173840507173841
{16 18 6 12 14},0.07173840507173841
{16 48 18 26 14},0.07173840507173841
{16 18 34 39 14},0.07173840507173841
{18 19 20 34 14},0.07173840507173841
{18 19 34 21 14},0.07173840507173841
{1 18 34 12 30},0.07173840507173841
{48 1 18 19 30},0.07173840507173841
{35 28},0.07207207207207207
{11 20},0.07207207207207207
{28 29 14},0.07207207207207207
{29 14 39},0.07207207207207207
{38 14 39},0.07207207207207207
{18 44 5},0.07207207207207207
{24 49 18},0.07207207207207207
{35 18 26},0.07207207207207207
{32 18 37},0.07207207207207207
{32 34 3},0.07207207207207207
{49 2 19},0.07207207207207207
{19 21 46},0.07207207207207207
{19 44 39},0.07207207207207207
{4 6 15},0.07207207207207207
{42 12 6},0.07207207207207207
{1 4 38},0.07207207207207207
{16 2 48},0.07207207207207207
{16 28 46},0.07207207207207207
{16 42 46},0.07207207207207207
{32 26 4},0.07207207207207207
{26 4 46},0.07207207207207207
{1 2 14 30},0.07207207207207207
{34 3 14 6},0.07207207207207207
{48 18 3 14},0.07207207207207207
{46 4 14 6},0.07207207207207207
{18 11 4 14},0.07207207207207207
{38 30 14 6},0.07207207207207207
{32 18 11 14},0.07207207207207207
{48 34 11 14},0.07207207207207207
{12 28 14 30},0.07207207207207207
{49 18 14 15},0.07207207207207207
{16 34 20 14},0.07207207207207207
{46 34 28 14},0.07207207207207207
{19 1 18 2},0.07207207207207207
{32 1 18 12},0.07207207207207207
{1 18 19 15},0.07207207207207207
{32 1 18 44},0.07207207207207207
{18 4 12 6},0.07207207207207207
{46 18 12 6},0.07207207207207207
{16 18 6 39},0.07207207207207207
{49 18 26 6},0.07207207207207207
{16 18 19 21},0.07207207207207207
{26 32 18 19},0.07207207207207207
{48 1 34 12},0.07207207207207207
{1 34 42 30},0.07207207207207207
{48 1 34 49},0.07207207207207207
{16 34 19 44},0.07207207207207207
{48 34 28 30},0.07207207207207207
{1 26 19 6},0.07207207207207207
{16 18 6 26 14},0.07207207207207207
{18 19 6 44 14},0.07207207207207207
{16 49 18 30 14},0.07207207207207207
{48 49 18 30 14},0.07207207207207207
{32 49 18 34 14},0.07207207207207207
{1 18 19 4 34},0.07207207207207207
{32 31},0.07240573907240574
{0 21 14},0.07240573907240574
{49 34 20},0.07240573907240574
{4 29 30},0.07240573907240574
{41 19 6},0.07240573907240574
{16 1 37},0.07240573907240574
{1 21 49},0.07240573907240574
{1 26 39},0.07240573907240574
{1 18 3 14},0.07240573907240574
{1 11 14 30},0.07240573907240574
{1 19 14 15},0.07240573907240574
{16 1 42 14},0.07240573907240574
{42 19 14 6},0.07240573907240574
{16 48 21 14},0.07240573907240574
{16 49 26 14},0.07240573907240574
{19 29 14 30},0.07240573907240574
{48 21 14 30},0.07240573907240574
{49 34 14 39},0.07240573907240574
{1 18 4 12},0.07240573907240574
{48 18 28 6},0.07240573907240574
{32 18 44 6},0.07240573907240574
{16 19 18 11},0.07240573907240574
{18 28 34 46},0.07240573907240574
{1 34 30 15},0.07240573907240574
{1 34 21 30},0.07240573907240574
{34 26 4 6},0.07240573907240574
{16 34 44 6},0.07240573907240574
{1 19 6 49},0.07240573907240574
{1 18 4 6 14},0.07240573907240574
{1 18 34 21 14},0.07240573907240574
{1 34 30 46 14},0.07240573907240574
{48 34 4 30 14},0.07240573907240574
{32 48 18 6 14},0.07240573907240574
{34 6 14 46 30},0.07240573907240574
{18 19 30 28 14},0.07240573907240574
{32 18 34 46 14},0.07240573907240574
{18 19 34 6 46},0.07240573907240574
{3 44 14},0.0727394060727394
{18 14 23},0.0727394060727394
{34 44 29},0.0727394060727394
{5 30 6},0.0727394060727394
{35 30 6},0.0727394060727394
{19 37 6},0.0727394060727394
{32 2 6},0.0727394060727394
{1 28 46},0.0727394060727394
{16 32 15},0.0727394060727394
{16 49 42},0.0727394060727394
{48 32 42},0.0727394060727394
{0 19 14 30},0.0727394060727394
{1 2 19 14},0.0727394060727394
{18 4 14 15},0.0727394060727394
{20 30 14 6},0.0727394060727394
{24 18 14 30},0.0727394060727394
{48 18 37 14},0.0727394060727394
{46 49 19 14},0.0727394060727394
{34 42 14 44},0.0727394060727394
{16 1 18 39},0.0727394060727394
{32 1 18 46},0.0727394060727394
{16 18 32 4},0.0727394060727394
{18 19 4 44},0.0727394060727394
{48 18 26 4},0.0727394060727394
{18 19 29 6},0.0727394060727394
{16 18 21 30},0.0727394060727394
{32 1 34 26},0.0727394060727394
{46 34 4 6},0.0727394060727394
{32 34 19 4},0.0727394060727394
{34 39 6 30},0.0727394060727394
{34 19 30 15},0.0727394060727394
{48 34 19 44},0.0727394060727394
{48 34 19 46},0.0727394060727394
{16 46 30 6},0.0727394060727394
{16 19 4 6},0.0727394060727394
{2 19 18 34 14},0.0727394060727394
{16 18 19 4 14},0.0727394060727394
{16 48 18 19 34},0.0727394060727394
{18 19 34 46 30},0.0727394060727394
{48 1 18 34 30 14},0.0727394060727394
{24 42},0.07307307307307308
{35 39},0.07307307307307308
{5 21},0.07307307307307308
{33 18 19},0.07307307307307308
{18 42 29},0.07307307307307308
{48 18 47},0.07307307307307308
{34 3 4},0.07307307307307308
{34 4 37},0.07307307307307308
{34 12 38},0.07307307307307308
{16 34 47},0.07307307307307308
{16 3 30},0.07307307307307308
{19 4 39},0.07307307307307308
{19 28 46},0.07307307307307308
{1 3 6},0.07307307307307308
{46 6 39},0.07307307307307308
{1 4 39},0.07307307307307308
{32 1 11},0.07307307307307308
{48 1 29},0.07307307307307308
{1 44 49},0.07307307307307308
{16 28 44},0.07307307307307308
{19 4 14 44},0.07307307307307308
{19 15 14 6},0.07307307307307308
{18 37 14 6},0.07307307307307308
{19 11 14 30},0.07307307307307308
{16 26 32 14},0.07307307307307308
{46 18 42 14},0.07307307307307308
{26 19 44 14},0.07307307307307308
{16 18 26 4},0.07307307307307308
{49 18 4 30},0.07307307307307308
{46 18 26 6},0.07307307307307308
{18 42 6 30},0.07307307307307308
{46 18 12 30},0.07307307307307308
{16 18 30 39},0.07307307307307308
{18 34 37 30},0.07307307307307308
{1 34 11 30},0.07307307307307308
{34 30 6 15},0.07307307307307308
{34 19 21 30},0.07307307307307308
{34 19 42 30},0.07307307307307308
{48 19 4 30},0.07307307307307308
{16 49 30 6},0.07307307307307308
{1 18 6 26 14},0.07307307307307308
{1 18 30 28 14},0.07307307307307308
{34 19 4 6 14},0.07307307307307308
{18 19 6 12 14},0.07307307307307308
{48 18 19 12 14},0.07307307307307308
{48 18 30 12 14},0.07307307307307308
{34 19 30 46 14},0.07307307307307308
{18 19 4 34 6},0.07307307307307308
{32 37 14},0.07340674007340674
{24 18 48},0.07340674007340674
{34 12 21},0.07340674007340674
{1 43 30},0.07340674007340674
{3 48 19},0.07340674007340674
{49 19 15},0.07340674007340674
{16 37 6},0.07340674007340674
{48 20 6},0.07340674007340674
{46 21 6},0.07340674007340674
{1 28 39},0.07340674007340674
{32 1 42},0.07340674007340674
{1 46 39},0.07340674007340674
{16 0 32},0.07340674007340674
{16 32 11},0.07340674007340674
{48 49 44},0.07340674007340674
{32 1 4 14},0.07340674007340674
{2 19 14 30},0.07340674007340674
{49 4 14 6},0.07340674007340674
{18 5 14 6},0.07340674007340674
{18 12 14 39},0.07340674007340674
{46 26 19 14},0.07340674007340674
{48 42 14 30},0.07340674007340674
{38 34 48 14},0.07340674007340674
{16 1 18 21},0.07340674007340674
{19 18 2 30},0.07340674007340674
{49 18 4 6},0.07340674007340674
{18 19 4 46},0.07340674007340674
{16 18 19 15},0.07340674007340674
{16 18 19 42},0.07340674007340674
{48 18 28 30},0.07340674007340674
{32 1 34 4},0.07340674007340674
{48 1 34 46},0.07340674007340674
{32 34 4 6},0.07340674007340674
{46 34 4 30},0.07340674007340674
{16 49 34 48},0.07340674007340674
{32 34 26 30},0.07340674007340674
{48 49 19 30},0.07340674007340674
{1 34 19 4 14},0.07340674007340674
{1 18 6 44 14},0.07340674007340674
{48 1 6 14 30},0.07340674007340674
{16 18 4 30 14},0.07340674007340674
{34 6 14 26 30},0.07340674007340674
{32 48 18 19 14},0.07340674007340674
{1 18 34 6 46},0.07340674007340674
{49 18 19 34 30},0.07340674007340674
{35 4 14},0.07374040707374041
{26 18 3},0.07374040707374041
{18 26 5},0.07374040707374041
{0 34 12},0.07374040707374041
{1 34 41},0.07374040707374041
{1 34 47},0.07374040707374041
{34 11 28},0.07374040707374041
{34 42 21},0.07374040707374041
{33 34 30},0.07374040707374041
{34 42 39},0.07374040707374041
{12 30 15},0.07374040707374041
{44 30 39},0.07374040707374041
{11 32 19},0.07374040707374041
{26 6 39},0.07374040707374041
{26 42 6},0.07374040707374041
{49 6 39},0.07374040707374041
{32 1 15},0.07374040707374041
{1 26 21},0.07374040707374041
{48 1 14 39},0.07374040707374041
{2 19 14 6},0.07374040707374041
{18 5 14 30},0.07374040707374041
{48 18 5 14},0.07374040707374041
{30 29 14 6},0.07374040707374041
{46 12 14 30},0.07374040707374041
{16 30 14 15},0.07374040707374041
{16 49 32 14},0.07374040707374041
{16 48 14 39},0.07374040707374041
{26 34 42 14},0.07374040707374041
{46 49 14 30},0.07374040707374041
{19 1 18 11},0.07374040707374041
{48 1 18 28},0.07374040707374041
{19 18 2 6},0.07374040707374041
{18 34 4 28},0.07374040707374041
{32 18 4 30},0.07374040707374041
{18 26 12 30},0.07374040707374041
{18 12 34 44},0.07374040707374041
{16 32 18 26},0.07374040707374041
{48 18 19 28},0.07374040707374041
{32 18 44 30},0.07374040707374041
{32 18 34 39},0.07374040707374041
{16 1 34 28},0.07374040707374041
{1 34 19 21},0.07374040707374041
{49 34 4 30},0.07374040707374041
{16 1 12 30},0.07374040707374041
{1 19 12 30},0.07374040707374041
{16 12 30 6},0.07374040707374041
{19 12 30 6},0.07374040707374041
{16 1 26 19},0.07374040707374041
{1 18 6 46 14},0.07374040707374041
{32 18 34 4 14},0.07374040707374041
{18 34 6 39 14},0.07374040707374041
{18 34 30 42 14},0.07374040707374041
{1 18 34 26 30},0.07374040707374041
{0 14 39},0.07407407407407407
{49 5 14},0.07407407407407407
{49 37 14},0.07407407407407407
{49 18 3},0.07407407407407407
{18 39 15},0.07407407407407407
{18 42 15},0.07407407407407407
{46 18 38},0.07407407407407407
{34 12 29},0.07407407407407407
{34 20 44},0.07407407407407407
{0 44 30},0.07407407407407407
{49 2 30},0.07407407407407407
{37 30 6},0.07407407407407407
{42 12 30},0.07407407407407407
{49 21 6},0.07407407407407407
{1 26 15},0.07407407407407407
{16 26 42},0.07407407407407407
{48 46 39},0.07407407407407407
{0 16 14 30},0.07407407407407407
{16 39 14 6},0.07407407407407407
{32 18 14 15},0.07407407407407407
{16 48 28 14},0.07407407407407407
{32 18 42 14},0.07407407407407407
{48 19 21 14},0.07407407407407407
{48 19 14 39},0.07407407407407407
{1 18 19 42},0.07407407407407407
{48 18 30 15},0.07407407407407407
{19 34 11 30},0.07407407407407407
{16 34 19 28},0.07407407407407407
{16 1 4 30},0.07407407407407407
{16 19 12 30},0.07407407407407407
{16 49 19 30},0.07407407407407407
{16 1 18 32 14},0.07407407407407407
{1 18 34 39 14},0.07407407407407407
{1 18 34 42 14},0.07407407407407407
{48 18 4 30 14},0.07407407407407407
{16 49 18 6 14},0.07407407407407407
{49 34 6 14 30},0.07407407407407407
{48 18 19 26 14},0.07407407407407407
{48 18 19 6 30},0.07407407407407407
{48 18 19 34 30 14},0.07407407407407407
{33 4},0.07440774107440774
{3 12 14},0.07440774107440774
{0 4 30},0.07440774107440774
{32 2 30},0.07440774107440774
{28 30 44},0.07440774107440774
{48 11 6},0.07440774107440774
{48 1 20},0.07440774107440774
{16 4 28},0.07440774107440774
{16 48 29},0.07440774107440774
{1 42 19 14},0.07440774107440774
{1 20 14 30},0.07440774107440774
{19 34 3 14},0.07440774107440774
{32 26 14 6},0.07440774107440774
{35 18 19 14},0.07440774107440774
{18 4 30 44},0.07440774107440774
{18 19 29 30},0.07440774107440774
{48 1 34 44},0.07440774107440774
{16 34 48 4},0.07440774107440774
{34 19 21 6},0.07440774107440774
{16 48 34 26},0.07440774107440774
{16 1 30 46},0.07440774107440774
{16 1 18 12 14},0.07440774107440774
{1 18 19 49 14},0.07440774107440774
{16 34 30 26 14},0.07440774107440774
{32 18 34 26 14},0.07440774107440774
{1 18 34 4 6},0.07440774107440774
{16 1 18 6 30},0.07440774107440774
{18 34 6 46 30},0.07440774107440774
{18 19 34 12 30},0.07440774107440774
{3 15},0.0747414080747414
{42 14 15},0.0747414080747414
{48 43 14},0.0747414080747414
{18 21 39},0.0747414080747414
{18 28 29},0.0747414080747414
{34 2 28},0.0747414080747414
{34 11 44},0.0747414080747414
{34 26 20},0.0747414080747414
{38 4 30},0.0747414080747414
{46 11 30},0.0747414080747414
{49 30 15},0.0747414080747414
{38 26 30},0.0747414080747414
{3 16 19},0.0747414080747414
{19 4 15},0.0747414080747414
{42 19 46},0.0747414080747414
{32 6 39},0.0747414080747414
{32 1 39},0.0747414080747414
{1 49 39},0.0747414080747414
{16 32 42},0.0747414080747414
{48 32 28},0.0747414080747414
{1 39 14 6},0.0747414080747414
{32 1 14 49},0.0747414080747414
{48 2 34 14},0.0747414080747414
{32 19 4 14},0.0747414080747414
{32 12 14 30},0.0747414080747414
{38 18 26 14},0.0747414080747414
{18 34 14 47},0.0747414080747414
{46 18 14 39},0.0747414080747414
{0 18 34 6},0.0747414080747414
{16 18 19 39},0.0747414080747414
{16 18 34 38},0.0747414080747414
{16 34 28 30},0.0747414080747414
{48 18 19 4 14},0.0747414080747414
{18 19 6 46 14},0.0747414080747414
{16 49 18 19 14},0.0747414080747414
{32 48 18 30 14},0.0747414080747414
{48 18 30 14 46},0.0747414080747414
{41 42},0.07507507507507508
{2 12 14},0.07507507507507508
{26 3 14},0.07507507507507508
{33 19 14},0.07507507507507508
{20 28 14},0.07507507507507508
{18 3 4},0.07507507507507508
{48 41 18},0.07507507507507508
{48 34 35},0.07507507507507508
{1 37 30},0.07507507507507508
{26 11 30},0.07507507507507508
{44 21 30},0.07507507507507508
{42 44 30},0.07507507507507508
{32 42 19},0.07507507507507508
{42 19 44},0.07507507507507508
{44 21 6},0.07507507507507508
{46 42 6},0.07507507507507508
{1 42 4},0.07507507507507508
{16 42 12},0.07507507507507508
{16 32 21},0.07507507507507508
{16 1 21 14},0.07507507507507508
{16 1 14 39},0.07507507507507508
{32 4 14 6},0.07507507507507508
{18 19 5 14},0.07507507507507508
{19 39 14 6},0.07507507507507508
{16 42 19 14},0.07507507507507508
{49 18 21 14},0.07507507507507508
{18 26 14 39},0.07507507507507508
{26 44 14 30},0.07507507507507508
{34 37 14 30},0.07507507507507508
{16 18 2 34},0.07507507507507508
{48 18 2 34},0.07507507507507508
{48 18 44 6},0.07507507507507508
{16 1 34 44},0.07507507507507508
{32 34 4 30},0.07507507507507508
{34 19 28 6},0.07507507507507508
{16 19 4 30},0.07507507507507508
{16 1 6 30 14},0.07507507507507508
{16 1 19 30 14},0.07507507507507508
{1 18 19 44 14},0.07507507507507508
{16 32 18 19 14},0.07507507507507508
{16 18 30 46 14},0.07507507507507508
{16 1 18 19 30},0.07507507507507508
{16 1 18 34 48},0.07507507507507508
{1 18 19 34 6 14},0.07507507507507508
{18 19 34 6 30 14},0.07507507507507508
{26 31},0.07540874207540874
{28 37},0.07540874207540874
{2 38},0.07540874207540874
{10 18 14},0.07540874207540874
{24 48 14},0.07540874207540874
{38 46 14},0.07540874207540874
{33 18 30},0.07540874207540874
{34 28 15},0.07540874207540874
{16 41 34},0.07540874207540874
{11 12 30},0.07540874207540874
{46 21 30},0.07540874207540874
{49 21 30},0.07540874207540874
{32 19 21},0.07540874207540874
{49 19 39},0.07540874207540874
{32 6 15},0.07540874207540874
{26 21 6},0.07540874207540874
{16 32 39},0.07540874207540874
{48 49 12},0.07540874207540874
{38 1 14 30},0.07540874207540874
{48 28 14 6},0.07540874207540874
{16 18 37 14},0.07540874207540874
{16 19 14 39},0.07540874207540874
{49 18 42 14},0.07540874207540874
{19 20 14 30},0.07540874207540874
{34 19 37 14},0.07540874207540874
{16 18 48 46},0.07540874207540874
{18 26 28 34},0.07540874207540874
{26 34 19 4},0.07540874207540874
{48 49 34 19},0.07540874207540874
{1 26 30 6},0.07540874207540874
{48 26 19 30},0.07540874207540874
{32 1 34 6 14},0.07540874207540874
{16 32 18 6 14},0.07540874207540874
{48 19 6 14 30},0.07540874207540874
{18 34 14 30 15},0.07540874207540874
{16 1 18 19 6},0.07540874207540874
{16 48 18 34 6},0.07540874207540874
{1 18 34 6 30 14},0.07540874207540874
{48 13},0.07574240907574241
{3 4 14},0.07574240907574241
{44 5 14},0.07574240907574241
{18 3 44},0.07574240907574241
{18 11 28},0.07574240907574241
{0 34 4},0.07574240907574241
{0 34 44},0.07574240907574241
{34 19 47},0.07574240907574241
{34 26 29},0.07574240907574241
{46 30 15},0.07574240907574241
{11 19 4},0.07574240907574241
{49 19 21},0.07574240907574241
{16 48 11},0.07574240907574241
{16 49 44},0.07574240907574241
{0 18 26 14},0.07574240907574241
{26 4 14 6},0.07574240907574241
{49 12 14 30},0.07574240907574241
{16 48 44 14},0.07574240907574241
{18 28 14 44},0.07574240907574241
{18 37 14 30},0.07574240907574241
{18 19 4 12},0.07574240907574241
{49 18 19 4},0.07574240907574241
{1 18 19 12 14},0.07574240907574241
{16 32 34 30 14},0.07574240907574241
{10 6},0.07607607607607608
{41 12},0.07607607607607608
{26 5 14},0.07607607607607608
{18 29 39},0.07607607607607608
{32 34 20},0.07607607607607608
{49 34 38},0.07607607607607608
{48 37 30},0.07607607607607608
{26 19 39},0.07607607607607608
{16 26 21},0.07607607607607608
{19 4 12 14},0.07607607607607608
{46 19 4 14},0.07607607607607608
{19 20 14 6},0.07607607607607608
{18 26 14 15},0.07607607607607608
{18 43 14 30},0.07607607607607608
{38 19 14 30},0.07607607607607608
{1 18 30 15},0.07607607607607608
{1 18 42 30},0.07607607607607608
{19 18 3 34},0.07607607607607608
{18 4 12 30},0.07607607607607608
{16 18 21 6},0.07607607607607608
{18 19 20 6},0.07607607607607608
{18 39 6 30},0.07607607607607608
{32 49 18 30},0.07607607607607608
{34 21 6 30},0.07607607607607608
{32 1 34 19 14},0.07607607607607608
{16 32 18 30 14},0.07607607607607608
{18 34 4 6 30},0.07607607607607608
{32 18 19 34 6},0.07607607607607608
{32 18 34 6 30},0.07607607607607608
{1 34 19 6 30},0.07607607607607608
{25},0.07640974307640974
{16 23},0.07640974307640974
{41 44},0.07640974307640974
{0 38},0.07640974307640974
{11 29},0.07640974307640974
{46 2 14},0.07640974307640974
{32 3 14},0.07640974307640974
{18 3 12},0.07640974307640974
{34 43 6},0.07640974307640974
{34 12 15},0.07640974307640974
{48 2 30},0.07640974307640974
{19 44 21},0.07640974307640974
{19 28 44},0.07640974307640974
{42 4 6},0.07640974307640974
{18 4 14 39},0.07640974307640974
{48 30 14 15},0.07640974307640974
{46 18 4 30},0.07640974307640974
{18 30 6 15},0.07640974307640974
{18 34 12 28},0.07640974307640974
{18 19 34 37},0.07640974307640974
{49 18 26 30},0.07640974307640974
{49 18 34 44},0.07640974307640974
{16 1 34 49},0.07640974307640974
{48 34 26 6},0.07640974307640974
{1 49 30 6},0.07640974307640974
{16 32 19 6},0.07640974307640974
{1 18 19 4 14},0.07640974307640974
{1 18 30 44 14},0.07640974307640974
{1 34 30 26 14},0.07640974307640974
{18 34 4 26 14},0.07640974307640974
{41 28},0.07674341007674342
{39 14 15},0.07674341007674342
{16 34 35},0.07674341007674342
{16 34 43},0.07674341007674342
{16 37 30},0.07674341007674342
{46 42 30},0.07674341007674342
{1 28 44},0.07674341007674342
{48 44 46},0.07674341007674342
{48 1 28 14},0.07674341007674342
{18 4 42 14},0.07674341007674342
{34 4 28 14},0.07674341007674342
{34 11 14 6},0.07674341007674342
{18 26 42 14},0.07674341007674342
{32 49 19 14},0.07674341007674342
{48 34 21 14},0.07674341007674342
{1 18 11 30},0.07674341007674342
{49 18 12 34},0.07674341007674342
{1 19 4 6},0.07674341007674342
{32 1 19 6},0.07674341007674342
{18 19 4 6 14},0.07674341007674342
{34 4 6 14 30},0.07674341007674342
{18 6 30 12 14},0.07674341007674342
{16 48 34 6 14},0.07674341007674342
{16 18 30 12 14},0.07674341007674342
{1 18 34 4 30},0.07674341007674342
{18 19 4 34 30},0.07674341007674342
{16 10},0.07707707707707707
{35 46},0.07707707707707707
{12 47},0.07707707707707707
{41 15},0.07707707707707707
{4 37 14},0.07707707707707707
{26 35 14},0.07707707707707707
{38 28 14},0.07707707707707707
{49 29 14},0.07707707707707707
{18 4 37},0.07707707707707707
{18 42 21},0.07707707707707707
{0 34 46},0.07707707707707707
{34 6 47},0.07707707707707707
{49 42 30},0.07707707707707707
{32 19 39},0.07707707707707707
{26 6 15},0.07707707707707707
{48 1 2},0.07707707707707707
{48 1 11},0.07707707707707707
{1 28 49},0.07707707707707707
{48 32 12},0.07707707707707707
{0 1 14 30},0.07707707707707707
{1 34 29 14},0.07707707707707707
{34 12 14 44},0.07707707707707707
{16 42 14 30},0.07707707707707707
{46 18 28 14},0.07707707707707707
{49 18 14 39},0.07707707707707707
{32 34 14 39},0.07707707707707707
{0 18 48 34},0.07707707707707707
{32 1 18 26},0.07707707707707707
{18 3 34 30},0.07707707707707707
{18 26 4 6},0.07707707707707707
{18 19 6 15},0.07707707707707707
{48 18 34 15},0.07707707707707707
{16 18 28 30},0.07707707707707707
{26 49 18 19},0.07707707707707707
{16 49 34 6},0.07707707707707707
{32 46 34 30},0.07707707707707707
{16 1 26 30},0.07707707707707707
{16 26 19 30},0.07707707707707707
{16 48 18 34 30},0.07707707707707707
{48 14 47},0.07741074407741075
{18 20 46},0.07741074407741075
{18 28 21},0.07741074407741075
{48 18 43},0.07741074407741075
{26 34 2},0.07741074407741075
{24 34 6},0.07741074407741075
{34 11 12},0.07741074407741075
{26 34 11},0.07741074407741075
{49 34 11},0.07741074407741075
{34 12 39},0.07741074407741075
{41 34 30},0.07741074407741075
{32 29 30},0.07741074407741075
{4 28 6},0.07741074407741075
{32 1 21},0.07741074407741075
{0 30 14 6},0.07741074407741075
{16 2 34 14},0.07741074407741075
{18 3 14 6},0.07741074407741075
{32 49 14 6},0.07741074407741075
{18 19 6 39},0.07741074407741075
{32 18 26 6},0.07741074407741075
{16 18 34 29},0.07741074407741075
{16 49 18 32},0.07741074407741075
{1 34 21 6},0.07741074407741075
{1 34 19 39},0.07741074407741075
{48 34 12 30},0.07741074407741075
{26 48 34 19},0.07741074407741075
{48 34 44 30},0.07741074407741075
{16 32 19 30},0.07741074407741075
{16 1 32 6},0.07741074407741075
{1 18 30 46 14},0.07741074407741075
{49 34 19 30 14},0.07741074407741075
{1 18 19 6 30},0.07741074407741075
{16 13},0.07774441107774441
{20 38},0.07774441107774441
{11 28 14},0.07774441107774441
{1 18 41},0.07774441107774441
{1 34 35},0.07774441107774441
{16 12 44},0.07774441107774441
{16 26 15},0.07774441107774441
{48 12 46},0.07774441107774441
{48 44 14 6},0.07774441107774441
{16 19 21 14},0.07774441107774441
{18 42 14 44},0.07774441107774441
{49 34 44 14},0.07774441107774441
{0 16 18 34},0.07774441107774441
{32 18 4 6},0.07774441107774441
{32 46 18 6},0.07774441107774441
{46 1 30 6},0.07774441107774441
{16 1 34 48 14},0.07774441107774441
{1 18 49 30 14},0.07774441107774441
{18 19 6 26 14},0.07774441107774441
{16 18 19 12 14},0.07774441107774441
{16 48 34 19 14},0.07774441107774441
{48 18 30 26 14},0.07774441107774441
{18 19 34 26 30},0.07774441107774441
{32 18 19 34 30},0.07774441107774441
{28 5},0.07807807807807808
{34 13 14},0.07807807807807808
{31 14 30},0.07807807807807808
{48 41 14},0.07807807807807808
{18 2 12},0.07807807807807808
{18 6 47},0.07807807807807808
{19 12 28},0.07807807807807808
{16 19 37},0.07807807807807808
{48 19 20},0.07807807807807808
{26 19 42},0.07807807807807808
{0 48 6},0.07807807807807808
{48 29 6},0.07807807807807808
{1 12 28},0.07807807807807808
{48 1 18 49},0.07807807807807808
{32 18 19 4},0.07807807807807808
{18 20 34 30},0.07807807807807808
{48 18 30 39},0.07807807807807808
{48 1 34 26},0.07807807807807808
{16 34 28 6},0.07807807807807808
{34 28 6 30},0.07807807807807808
{48 49 34 6},0.07807807807807808
{16 48 34 32},0.07807807807807808
{34 19 30 39},0.07807807807807808
{16 1 32 30},0.07807807807807808
{1 19 30 49},0.07807807807807808
{26 19 30 6},0.07807807807807808
{16 1 48 6},0.07807807807807808
{32 34 19 30 14},0.07807807807807808
{1 10},0.07841174507841174
{42 35},0.07841174507841174
{37 21},0.07841174507841174
{0 11},0.07841174507841174
{18 11 12},0.07841174507841174
{18 34 13},0.07841174507841174
{48 18 35},0.07841174507841174
{34 2 44},0.07841174507841174
{32 34 38},0.07841174507841174
{0 26 30},0.07841174507841174
{19 4 21},0.07841174507841174
{32 42 6},0.07841174507841174
{1 4 28},0.07841174507841174
{48 49 4},0.07841174507841174
{48 49 46},0.07841174507841174
{0 34 48 14},0.07841174507841174
{48 18 11 14},0.07841174507841174
{32 34 12 14},0.07841174507841174
{16 34 29 14},0.07841174507841174
{18 44 21 14},0.07841174507841174
{32 1 18 4},0.07841174507841174
{16 18 48 4},0.07841174507841174
{38 18 34 6},0.07841174507841174
{32 18 26 30},0.07841174507841174
{1 34 30 39},0.07841174507841174
{16 46 34 6},0.07841174507841174
{16 34 19 46},0.07841174507841174
{48 1 19 30 14},0.07841174507841174
{18 19 34 28 14},0.07841174507841174
{3 21},0.07874541207874541
{11 44 14},0.07874541207874541
{18 34 31},0.07874541207874541
{49 34 15},0.07874541207874541
{34 30 47},0.07874541207874541
{19 4 28},0.07874541207874541
{49 19 28},0.07874541207874541
{12 6 44},0.07874541207874541
{46 28 6},0.07874541207874541
{38 48 6},0.07874541207874541
{16 4 44},0.07874541207874541
{18 4 21 14},0.07874541207874541
{16 21 14 6},0.07874541207874541
{34 29 14 6},0.07874541207874541
{18 12 42 14},0.07874541207874541
{48 18 20 14},0.07874541207874541
{26 28 34 14},0.07874541207874541
